DATE ADDED TO CATALOG,PUBMEDID,FIRST AUTHOR,DATE,JOURNAL,LINK,STUDY,DISEASE/TRAIT,INITIAL SAMPLE SIZE,REPLICATION SAMPLE SIZE,REGION,CHR_ID,CHR_POS,REPORTED GENE(S),MAPPED_GENE,UPSTREAM_GENE_ID,DOWNSTREAM_GENE_ID,SNP_GENE_IDS,UPSTREAM_GENE_DISTANCE,DOWNSTREAM_GENE_DISTANCE,STRONGEST SNP-RISK ALLELE,SNPS,MERGED,SNP_ID_CURRENT,CONTEXT,INTERGENIC,RISK ALLELE FREQUENCY,P-VALUE,PVALUE_MLOG,P-VALUE (TEXT),OR or BETA,95% CI (TEXT),PLATFORM [SNPS PASSING QC],CNV
2020-01-08,30297969,Mahajan A,2018-10-08,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30297969,Fine-mapping type 2 diabetes loci to single-variant resolution using high-density imputation and islet-specific epigenome maps.,Type 2 diabetes,"74,124 European ancestry cases, 824,006 European ancestry controls",,6q22.33,6,127095785,SOGA3,RPS4XP9 - RSPO3,ENSG00000217404,ENSG00000146374,,411938.0,22886.0,rs2800733-A,rs2800733,0.0,2800733,non_coding_transcript_exon_variant,1.0,0.7165,6e-11,10.221848749616356,,1.05,[1.03-1.06],"Affymetrix, Illumina [~ 27000000] (imputed)",N
2020-01-08,30297969,Mahajan A,2018-10-08,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30297969,Fine-mapping type 2 diabetes loci to single-variant resolution using high-density imputation and islet-specific epigenome maps.,Type 2 diabetes,"74,124 European ancestry cases, 824,006 European ancestry controls",,4q12,4,51952498,USP46,DCUN1D4 - LRRC66,ENSG00000109184,ENSG00000188993,,35661.0,41154.0,rs2102278-G,rs2102278,0.0,2102278,intergenic_variant,1.0,0.3186,4e-08,7.397940008672037,,1.04,[1.02-1.05],"Affymetrix, Illumina [~ 27000000] (imputed)",N
2020-01-08,30297969,Mahajan A,2018-10-08,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30297969,Fine-mapping type 2 diabetes loci to single-variant resolution using high-density imputation and islet-specific epigenome maps.,Type 2 diabetes,"74,124 European ancestry cases, 824,006 European ancestry controls",,4q12,4,52340927,USP46,SPATA18 - RNU6-1252P,ENSG00000163071,ENSG00000199924,,243628.0,153922.0,rs114447556-T,rs114447556,0.0,114447556,intron_variant,1.0,0.0839,8e-06,5.096910013008056,,1.06,[1.03-1.08],"Affymetrix, Illumina [~ 27000000] (imputed)",N
2020-01-08,30297969,Mahajan A,2018-10-08,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30297969,Fine-mapping type 2 diabetes loci to single-variant resolution using high-density imputation and islet-specific epigenome maps.,Type 2 diabetes,"74,124 European ancestry cases, 824,006 European ancestry controls",,4q21.22,4,82657118,SCD5,SCD5,,,ENSG00000145284,,,rs12642790-A,rs12642790,0.0,12642790,intron_variant,0.0,0.3378,4e-10,9.397940008672036,,1.04,[1.03-1.06],"Affymetrix, Illumina [~ 27000000] (imputed)",N
2020-01-08,30297969,Mahajan A,2018-10-08,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30297969,Fine-mapping type 2 diabetes loci to single-variant resolution using high-density imputation and islet-specific epigenome maps.,Type 2 diabetes,"74,124 European ancestry cases, 824,006 European ancestry controls",,4q22.1,4,88819743,FAM13A,FAM13A,,,ENSG00000138640,,,rs1903002-G,rs1903002,0.0,1903002,intron_variant,0.0,0.5005,3e-08,7.522878745280337,,1.04,[1.02-1.05],"Affymetrix, Illumina [~ 27000000] (imputed)",N
2020-01-08,30297969,Mahajan A,2018-10-08,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30297969,Fine-mapping type 2 diabetes loci to single-variant resolution using high-density imputation and islet-specific epigenome maps.,Type 2 diabetes,"74,124 European ancestry cases, 824,006 European ancestry controls",,4q22.1,4,88936140,FAM13A,FAM13A,,,ENSG00000138640,,,rs576406049-T,rs576406049,0.0,576406049,intron_variant,0.0,0.0013,2e-06,5.698970004336019,,1.65,[1.35-2.03],"Affymetrix, Illumina [~ 27000000] (imputed)",N
2020-01-08,30297969,Mahajan A,2018-10-08,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30297969,Fine-mapping type 2 diabetes loci to single-variant resolution using high-density imputation and islet-specific epigenome maps.,Type 2 diabetes,"74,124 European ancestry cases, 824,006 European ancestry controls",,4q22.2,4,94170760,SMARCAD1,SMARCAD1-DT,,,ENSG00000246541,,,rs6821438-A,rs6821438,0.0,6821438,intron_variant,0.0,0.5342,4e-11,10.397940008672036,,1.04,[1.03-1.06],"Affymetrix, Illumina [~ 27000000] (imputed)",N
2020-01-08,30297969,Mahajan A,2018-10-08,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30297969,Fine-mapping type 2 diabetes loci to single-variant resolution using high-density imputation and islet-specific epigenome maps.,Type 2 diabetes,"74,124 European ancestry cases, 824,006 European ancestry controls",,4q24,4,103219691,SLC9B1,CENPE - LINC02428,ENSG00000138778,ENSG00000248740,,21246.0,36131.0,rs1580278-C,rs1580278,0.0,1580278,intergenic_variant,1.0,0.4728,2e-10,9.69897000433602,,1.04,[1.03-1.05],"Affymetrix, Illumina [~ 27000000] (imputed)",N
2020-01-08,30297969,Mahajan A,2018-10-08,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30297969,Fine-mapping type 2 diabetes loci to single-variant resolution using high-density imputation and islet-specific epigenome maps.,Type 2 diabetes,"74,124 European ancestry cases, 824,006 European ancestry controls",,4q28.3,4,136162038,PABPC4L,RNU1-89P - TERF1P3,ENSG00000207322,ENSG00000249311,,165946.0,193072.0,rs1296328-A,rs1296328,0.0,1296328,intron_variant,1.0,0.4457,4e-08,7.397940008672037,,1.04,[1.02-1.05],"Affymetrix, Illumina [~ 27000000] (imputed)",N
2020-01-08,30297969,Mahajan A,2018-10-08,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30297969,Fine-mapping type 2 diabetes loci to single-variant resolution using high-density imputation and islet-specific epigenome maps.,Type 2 diabetes,"74,124 European ancestry cases, 824,006 European ancestry controls",,4q31.3,4,152592217,TMEM154,RPS3AP18 - TMEM154,ENSG00000243417,ENSG00000170006,,39853.0,26411.0,rs7669833-T,rs7669833,0.0,7669833,intergenic_variant,1.0,0.7045,1e-14,14.0,,1.06,[1.04-1.07],"Affymetrix, Illumina [~ 27000000] (imputed)",N
2020-01-08,30297969,Mahajan A,2018-10-08,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30297969,Fine-mapping type 2 diabetes loci to single-variant resolution using high-density imputation and islet-specific epigenome maps.,Type 2 diabetes,"74,124 European ancestry cases, 824,006 European ancestry controls",,4q32.1,4,156731601,PDGFC,LINC02272 - PDGFC,ENSG00000251283,ENSG00000145431,,89147.0,28853.0,rs28819812-C,rs28819812,0.0,28819812,intergenic_variant,1.0,0.6767,2e-08,7.698970004336019,,1.04,[1.03-1.06],"Affymetrix, Illumina [~ 27000000] (imputed)",N
2020-01-08,30297969,Mahajan A,2018-10-08,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30297969,Fine-mapping type 2 diabetes loci to single-variant resolution using high-density imputation and islet-specific epigenome maps.,Type 2 diabetes,"74,124 European ancestry cases, 824,006 European ancestry controls",,4q35.1,4,184796605,ACSL1,ACSL1,,,ENSG00000151726,,,rs58730668-T,rs58730668,0.0,58730668,intron_variant,0.0,0.858,1e-13,13.0,,1.07,[1.05-1.09],"Affymetrix, Illumina [~ 27000000] (imputed)",N
2020-01-08,30297969,Mahajan A,2018-10-08,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30297969,Fine-mapping type 2 diabetes loci to single-variant resolution using high-density imputation and islet-specific epigenome maps.,Type 2 diabetes,"74,124 European ancestry cases, 824,006 European ancestry controls",,5p15.2,5,14610025,ANKH,OTULINL,,,ENSG00000145569,,,rs3845281-G,rs3845281,0.0,3845281,intron_variant,0.0,0.9039,2e-11,10.69897000433602,,1.08,[1.06-1.10],"Affymetrix, Illumina [~ 27000000] (imputed)",N
2020-01-08,30297969,Mahajan A,2018-10-08,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30297969,Fine-mapping type 2 diabetes loci to single-variant resolution using high-density imputation and islet-specific epigenome maps.,Type 2 diabetes,"74,124 European ancestry cases, 824,006 European ancestry controls",,5p15.2,5,14751196,ANKH,ANKH,,,ENSG00000154122,,,rs146886108-C,rs146886108,0.0,146886108,missense_variant,0.0,0.9938,8e-13,12.096910013008056,,1.41,[1.28-1.55],"Affymetrix, Illumina [~ 27000000] (imputed)",N
2020-01-08,30297969,Mahajan A,2018-10-08,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30297969,Fine-mapping type 2 diabetes loci to single-variant resolution using high-density imputation and islet-specific epigenome maps.,Type 2 diabetes,"74,124 European ancestry cases, 824,006 European ancestry controls",,5p15.2,5,14753636,ANKH,ANKH,,,ENSG00000154122,,,rs17250977-G,rs17250977,0.0,17250977,intron_variant,0.0,0.0376,2e-11,10.69897000433602,,1.12,[1.09-1.16],"Affymetrix, Illumina [~ 27000000] (imputed)",N
2020-01-08,30297969,Mahajan A,2018-10-08,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30297969,Fine-mapping type 2 diabetes loci to single-variant resolution using high-density imputation and islet-specific epigenome maps.,Type 2 diabetes,"74,124 European ancestry cases, 824,006 European ancestry controls",,5p15.2,5,14767983,ANKH,ANKH,,,ENSG00000154122,,,rs6885132-C,rs6885132,0.0,6885132,intron_variant,0.0,0.904,2e-08,7.698970004336019,,1.07,[1.04-1.09],"Affymetrix, Illumina [~ 27000000] (imputed)",N
2020-01-08,30297969,Mahajan A,2018-10-08,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30297969,Fine-mapping type 2 diabetes loci to single-variant resolution using high-density imputation and islet-specific epigenome maps.,Type 2 diabetes,"74,124 European ancestry cases, 824,006 European ancestry controls",,5p15.2,5,14768657,ANKH,ANKH,,,ENSG00000154122,,,rs76549217-T,rs76549217,0.0,76549217,non_coding_transcript_exon_variant,0.0,0.0295,3e-10,9.522878745280336,,1.14,[1.10-1.19],"Affymetrix, Illumina [~ 27000000] (imputed)",N
2020-01-08,30297969,Mahajan A,2018-10-08,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30297969,Fine-mapping type 2 diabetes loci to single-variant resolution using high-density imputation and islet-specific epigenome maps.,Type 2 diabetes,"74,124 European ancestry cases, 824,006 European ancestry controls",,5p12,5,44534262,MRPS30,LINC02224,,,ENSG00000249203,,,rs62368490-T,rs62368490,0.0,62368490,intron_variant,0.0,0.0313,3e-06,5.522878745280337,,1.1,[1.06-1.14],"Affymetrix, Illumina [~ 27000000] (imputed)",N
2020-01-08,30297969,Mahajan A,2018-10-08,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30297969,Fine-mapping type 2 diabetes loci to single-variant resolution using high-density imputation and islet-specific epigenome maps.,Type 2 diabetes,"74,124 European ancestry cases, 824,006 European ancestry controls",,5p12,5,44682487,MRPS30,LINC02224 - RN7SL383P,ENSG00000249203,ENSG00000263556,,23918.0,33706.0,rs6884702-G,rs6884702,0.0,6884702,intergenic_variant,1.0,0.3932,2e-10,9.69897000433602,,1.04,[1.03-1.06],"Affymetrix, Illumina [~ 27000000] (imputed)",N
2020-01-08,30297969,Mahajan A,2018-10-08,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30297969,Fine-mapping type 2 diabetes loci to single-variant resolution using high-density imputation and islet-specific epigenome maps.,Type 2 diabetes,"74,124 European ancestry cases, 824,006 European ancestry controls",,5q11.2,5,52495391,ITGA1,RPS17P11 - MFSD4BP1,ENSG00000244621,ENSG00000250827,,212532.0,84164.0,rs17261179-T,rs17261179,0.0,17261179,intergenic_variant,1.0,0.5172,1e-08,8.0,,1.04,[1.02-1.05],"Affymetrix, Illumina [~ 27000000] (imputed)",N
2020-01-08,30297969,Mahajan A,2018-10-08,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30297969,Fine-mapping type 2 diabetes loci to single-variant resolution using high-density imputation and islet-specific epigenome maps.,Type 2 diabetes,"74,124 European ancestry cases, 824,006 European ancestry controls",,5q11.2,5,52804655,ITGA1,ITGA1,,,ENSG00000213949,,,rs3811978-G,rs3811978,0.0,3811978,intron_variant,0.0,0.1668,8e-11,10.096910013008056,,1.06,[1.04-1.07],"Affymetrix, Illumina [~ 27000000] (imputed)",N
2020-01-08,30297969,Mahajan A,2018-10-08,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30297969,Fine-mapping type 2 diabetes loci to single-variant resolution using high-density imputation and islet-specific epigenome maps.,Type 2 diabetes,"74,124 European ancestry cases, 824,006 European ancestry controls",,5q11.2,5,53019852,ITGA1,ITGA2,,,ENSG00000164171,,,rs62357230-A,rs62357230,0.0,62357230,intron_variant,0.0,0.0339,6e-06,5.221848749616356,,1.09,[1.05-1.13],"Affymetrix, Illumina [~ 27000000] (imputed)",N
2020-01-08,30297969,Mahajan A,2018-10-08,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30297969,Fine-mapping type 2 diabetes loci to single-variant resolution using high-density imputation and islet-specific epigenome maps.,Type 2 diabetes,"74,124 European ancestry cases, 824,006 European ancestry controls",,5q11.2,5,53478680,ARL15,RPL13AP13 - FST,ENSG00000213940,ENSG00000134363,,271504.0,1946.0,rs62370480-A,rs62370480,0.0,62370480,regulatory_region_variant,1.0,0.2195,2e-06,5.698970004336019,,1.04,[1.02-1.05],"Affymetrix, Illumina [~ 27000000] (imputed)",N
2020-01-08,30297969,Mahajan A,2018-10-08,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30297969,Fine-mapping type 2 diabetes loci to single-variant resolution using high-density imputation and islet-specific epigenome maps.,Type 2 diabetes,"74,124 European ancestry cases, 824,006 European ancestry controls",,5q11.2,5,53975590,ARL15,ARL15,,,ENSG00000185305,,,rs702634-A,rs702634,0.0,702634,intron_variant,0.0,0.69,8e-14,13.096910013008056,,1.05,[1.04-1.07],"Affymetrix, Illumina [~ 27000000] (imputed)",N
2020-01-08,30297969,Mahajan A,2018-10-08,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30297969,Fine-mapping type 2 diabetes loci to single-variant resolution using high-density imputation and islet-specific epigenome maps.,Type 2 diabetes,"74,124 European ancestry cases, 824,006 European ancestry controls",,5q11.2,5,54116790,ARL15,ARL15,,,ENSG00000185305,,,rs279744-C,rs279744,0.0,279744,intron_variant,0.0,0.6909,3e-08,7.522878745280337,,1.04,[1.03-1.05],"Affymetrix, Illumina [~ 27000000] (imputed)",N
2020-01-08,30297969,Mahajan A,2018-10-08,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30297969,Fine-mapping type 2 diabetes loci to single-variant resolution using high-density imputation and islet-specific epigenome maps.,Type 2 diabetes,"74,124 European ancestry cases, 824,006 European ancestry controls",,5q11.2,5,56512648,ANKRD55,C5orf67,,,ENSG00000225940,,,rs465002-T,rs465002,0.0,465002,intron_variant,0.0,0.7421,6e-38,37.22184874961636,,1.11,[1.09-1.12],"Affymetrix, Illumina [~ 27000000] (imputed)",N
2020-01-08,30297969,Mahajan A,2018-10-08,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30297969,Fine-mapping type 2 diabetes loci to single-variant resolution using high-density imputation and islet-specific epigenome maps.,Type 2 diabetes,"74,124 European ancestry cases, 824,006 European ancestry controls",,11p15.1,11,17448596,KCNJ11,ABCC8,,,ENSG00000006071,,,rs67254669-G,rs67254669,0.0,67254669,missense_variant,0.0,0.0011,1e-08,8.0,,1.89,[1.52-2.35],"Affymetrix, Illumina [~ 27000000] (imputed)",N
2020-01-08,30297969,Mahajan A,2018-10-08,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30297969,Fine-mapping type 2 diabetes loci to single-variant resolution using high-density imputation and islet-specific epigenome maps.,Type 2 diabetes,"74,124 European ancestry cases, 824,006 European ancestry controls",,11p13,11,32439327,QSER1,WT1-AS,,,ENSG00000183242,,,rs7943101-T,rs7943101,0.0,7943101,non_coding_transcript_exon_variant,0.0,0.1614,9e-06,5.045757490560675,,1.04,[1.02-1.06],"Affymetrix, Illumina [~ 27000000] (imputed)",N
2020-01-08,30297969,Mahajan A,2018-10-08,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30297969,Fine-mapping type 2 diabetes loci to single-variant resolution using high-density imputation and islet-specific epigenome maps.,Type 2 diabetes,"74,124 European ancestry cases, 824,006 European ancestry controls",,11p13,11,32906232,QSER1,QSER1,,,ENSG00000060749,,,rs145678014-G,rs145678014,0.0,145678014,intron_variant,0.0,0.9567,2e-10,9.69897000433602,,1.11,[1.07-1.14],"Affymetrix, Illumina [~ 27000000] (imputed)",N
2020-01-08,30297969,Mahajan A,2018-10-08,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30297969,Fine-mapping type 2 diabetes loci to single-variant resolution using high-density imputation and islet-specific epigenome maps.,Type 2 diabetes,"74,124 European ancestry cases, 824,006 European ancestry controls",,11p13,11,33070189,QSER1,TCP11L1,,,ENSG00000176148,,,rs528122639-A,rs528122639,0.0,528122639,intron_variant,0.0,9.0E-4,2e-07,6.698970004336019,,2.09,[1.59-2.76],"Affymetrix, Illumina [~ 27000000] (imputed)",N
2020-01-08,30297969,Mahajan A,2018-10-08,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30297969,Fine-mapping type 2 diabetes loci to single-variant resolution using high-density imputation and islet-specific epigenome maps.,Type 2 diabetes,"74,124 European ancestry cases, 824,006 European ancestry controls",,11p13,11,34621121,PDHX,EHF,,,ENSG00000135373,,,rs286925-A,rs286925,0.0,286925,5_prime_UTR_variant,0.0,0.1815,5e-06,5.301029995663981,,1.04,[1.02-1.06],"Affymetrix, Illumina [~ 27000000] (imputed)",N
2020-01-08,30297969,Mahajan A,2018-10-08,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30297969,Fine-mapping type 2 diabetes loci to single-variant resolution using high-density imputation and islet-specific epigenome maps.,Type 2 diabetes,"74,124 European ancestry cases, 824,006 European ancestry controls",,11p13,11,34960601,PDHX,PDHX,,,ENSG00000110435,,,rs2767036-C,rs2767036,0.0,2767036,intron_variant,0.0,0.2908,3e-08,7.522878745280337,,1.04,[1.02-1.05],"Affymetrix, Illumina [~ 27000000] (imputed)",N
2020-01-08,30297969,Mahajan A,2018-10-08,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30297969,Fine-mapping type 2 diabetes loci to single-variant resolution using high-density imputation and islet-specific epigenome maps.,Type 2 diabetes,"74,124 European ancestry cases, 824,006 European ancestry controls",,11p11.2,11,43856384,HSD17B12,HSD17B12,,,ENSG00000149084,,,rs1061810-A,rs1061810,0.0,1061810,3_prime_UTR_variant,0.0,0.288,6e-13,12.221848749616356,,1.05,[1.04-1.07],"Affymetrix, Illumina [~ 27000000] (imputed)",N
2020-01-08,30297969,Mahajan A,2018-10-08,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30297969,Fine-mapping type 2 diabetes loci to single-variant resolution using high-density imputation and islet-specific epigenome maps.,Type 2 diabetes,"74,124 European ancestry cases, 824,006 European ancestry controls",,11p11.2,11,45890462,CRY2,MAPK8IP1,,,ENSG00000121653,,,rs7115753-A,rs7115753,0.0,7115753,intron_variant,0.0,0.4494,4e-09,8.397940008672037,,1.04,[1.03-1.05],"Affymetrix, Illumina [~ 27000000] (imputed)",N
2020-01-08,30297969,Mahajan A,2018-10-08,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30297969,Fine-mapping type 2 diabetes loci to single-variant resolution using high-density imputation and islet-specific epigenome maps.,Type 2 diabetes,"74,124 European ancestry cases, 824,006 European ancestry controls",,11p11.2,11,47508395,CELF1,CELF1,,,ENSG00000149187,,,rs7124681-A,rs7124681,0.0,7124681,intron_variant,0.0,0.4097,5e-09,8.301029995663981,,1.04,[1.03-1.05],"Affymetrix, Illumina [~ 27000000] (imputed)",N
2020-01-08,30297969,Mahajan A,2018-10-08,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30297969,Fine-mapping type 2 diabetes loci to single-variant resolution using high-density imputation and islet-specific epigenome maps.,Type 2 diabetes,"74,124 European ancestry cases, 824,006 European ancestry controls",,11q13.1,11,65527328,MAP3K11,SCYL1,,,ENSG00000142186,,,rs1783541-T,rs1783541,0.0,1783541,intron_variant,0.0,0.2035,2e-14,13.69897000433602,,1.06,[1.05-1.08],"Affymetrix, Illumina [~ 27000000] (imputed)",N
2020-01-08,30297969,Mahajan A,2018-10-08,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30297969,Fine-mapping type 2 diabetes loci to single-variant resolution using high-density imputation and islet-specific epigenome maps.,Type 2 diabetes,"74,124 European ancestry cases, 824,006 European ancestry controls",,11q13.3,11,69229758,CCND1,SMIM38 - MYEOV,ENSG00000284713,ENSG00000172927,,67318.0,64393.0,rs61881115-G,rs61881115,0.0,61881115,intergenic_variant,1.0,0.838,4e-07,6.3979400086720375,,1.05,[1.03-1.06],"Affymetrix, Illumina [~ 27000000] (imputed)",N
2020-01-08,30297969,Mahajan A,2018-10-08,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30297969,Fine-mapping type 2 diabetes loci to single-variant resolution using high-density imputation and islet-specific epigenome maps.,Type 2 diabetes,"74,124 European ancestry cases, 824,006 European ancestry controls",,11q13.3,11,69633990,CCND1,LINC01488 - CCND1,ENSG00000285094,ENSG00000110092,,139038.0,7166.0,rs11820019-T,rs11820019,0.0,11820019,intergenic_variant,1.0,0.9733,5e-12,11.30102999566398,,1.16,[1.11-1.20],"Affymetrix, Illumina [~ 27000000] (imputed)",N
2020-01-08,30297969,Mahajan A,2018-10-08,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30297969,Fine-mapping type 2 diabetes loci to single-variant resolution using high-density imputation and islet-specific epigenome maps.,Type 2 diabetes,"74,124 European ancestry cases, 824,006 European ancestry controls",,11q13.4,11,72749353,"CENTD2, ARAP1",ARAP1,,,ENSG00000186635,,,rs77464186-A,rs77464186,0.0,77464186,intron_variant,0.0,0.8363,5e-33,32.30102999566398,,1.11,[1.09-1.13],"Affymetrix, Illumina [~ 27000000] (imputed)",N
